system:index,forest_area,rd,.geo
348,16.211103,2.1271358,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,3.0227025,2.1429732,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,11.687713,2.1359625,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,42.95885,2.1418974,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,13.185012,1.9422686,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,4.2500243,2.0079186,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,7.344145,2.134098,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,7.8942003,2.1280205,"{""type"":""MultiPoint"",""coordinates"":[]}"
356,17.02424,1.9828054,"{""type"":""MultiPoint"",""coordinates"":[]}"
357,38.168106,1.5612687,"{""type"":""MultiPoint"",""coordinates"":[]}"
358,19.57192,1.2175376,"{""type"":""MultiPoint"",""coordinates"":[]}"
359,23.679808,0.9515252,"{""type"":""MultiPoint"",""coordinates"":[]}"
360,4.0630875,1.0439738,"{""type"":""MultiPoint"",""coordinates"":[]}"
361,4.0630875,1.6390231,"{""type"":""MultiPoint"",""coordinates"":[]}"
362,8.578323,1.1459906,"{""type"":""MultiPoint"",""coordinates"":[]}"
363,17.555538,1.4561363,"{""type"":""MultiPoint"",""coordinates"":[]}"
364,10.743763,1.5629723,"{""type"":""MultiPoint"",""coordinates"":[]}"
365,1.5971625,1.8755621,"{""type"":""MultiPoint"",""coordinates"":[]}"
366,1.5957597,2.2313683,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,2.1390705,2.227861,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,15.643795,1.7482947,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,53.211056,2.0730839,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,29.179628,2.195521,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,32.74263,2.195521,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,42.14604,1.8254888,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,49.579952,1.9419229,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,28.098242,1.9638717,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,29.736248,2.633009,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,22.219074,3.050934,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,21.824492,3.144379,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,16.147707,0.59315634,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,8.26607,1.1487895,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,27.37244,1.0653385,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,11.787118,1.8688666,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,50.186424,2.4544802,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,30.227623,2.0046153,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,38.342735,1.9710819,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,54.376614,1.7443758,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,67.399704,1.1685714,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,39.852436,1.2252898,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,45.43764,1.6543375,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,45.43764,1.4720491,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,38.168106,1.0836772,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,19.57192,1.3972011,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,23.679808,1.3061317,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,8.943093,1.4362483,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,14.0491495,1.73917,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,18.792496,1.7677399,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,53.211056,1.5999417,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,33.33948,1.9292077,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,21.193893,2.0955355,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,19.20483,2.093394,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,42.59027,2.4888842,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,14.284285,2.8425934,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,25.941525,3.1917913,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,30.879082,3.147742,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,23.15375,3.455875,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,51.75959,3.574211,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,77.80824,1.7634591,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,14.863163,0.412793,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,30.892385,1.0947353,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,71.5253,1.1750085,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,71.5253,1.9698511,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,24.335485,2.0836089,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,17.122417,1.530543,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,17.85219,1.4309884,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,64.1097,0.86949825,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,96.00985,0.3190466,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,58.87434,0.5832918,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,45.43764,1.4102218,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,45.43764,1.3010527,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,38.168106,1.3010527,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,27.592852,0.782483,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,47.50633,1.0506518,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,24.233063,1.4011873,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,18.998106,1.9291791,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,12.731238,2.2416658,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,30.699768,2.2602675,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,36.848373,2.425703,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,44.272335,2.5478778,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,32.443356,2.5605443,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,47.167458,2.969822,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,47.167458,3.6374876,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,27.321436,3.9462922,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,25.872404,3.2214851,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,47.81621,2.467467,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,8.182391,2.0965273,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,19.455683,1.1588175,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,26.109741,1.9645234,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,71.5253,1.9636787,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,15.107737,2.457289,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,14.928302,2.457289,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,12.668933,1.9156613,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,40.236233,1.1938835,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,85.442894,0.5284653,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,91.95484,0.21388206,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,42.711514,0.54626495,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,35.57423,1.0632008,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,35.57423,1.4667189,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,41.248375,0.89443284,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,46.18027,1.1544133,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,46.18027,1.5886055,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,21.175772,2.1609983,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,3.804015,2.3754122,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,14.559576,2.149795,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,19.790722,2.0667958,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,33.428345,2.1648664,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,19.370255,2.2957306,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,47.167458,3.1910298,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,29.45689,3.8492515,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,8.092192,3.8492515,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,11.712413,3.8750024,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,30.794662,4.272338,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,16.495914,3.1802464,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,16.495914,2.416269,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,32.95858,0.38345915,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,35.23509,1.50496,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,11.39629,2.0960724,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,9.337054,2.1711166,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,18.643925,1.9132156,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,5.0498185,1.09696,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,49.209064,1.0445529,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,50.615032,1.1603339,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,26.60246,1.2699013,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,55.49157,1.2885753,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,35.57423,1.3831676,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,35.57423,1.2515212,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,46.18027,1.83458,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,21.595814,2.1724844,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,19.738695,2.1724844,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,14.06418,2.1327384,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,12.006378,2.4541965,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,8.964362,2.2963092,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,13.017653,2.1882339,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,22.169823,2.3371103,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,21.952753,2.4523299,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,27.440199,2.7540467,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,14.868998,2.7442672,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,7.470434,3.1328998,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,22.204933,3.9744382,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,11.915889,3.2243183,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,11.915889,2.5300252,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,34.70542,0.8737736,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,38.284016,1.6823316,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,18.08073,1.723131,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,11.54543,2.0835009,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,9.031553,1.4801884,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,10.01487,1.1763318,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,17.697857,1.6987227,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,12.820778,2.2606933,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,32.898514,2.1539104,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,55.49157,1.6273999,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,35.57423,1.2065527,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,15.010677,1.6404853,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,19.750286,2.2510078,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,16.398916,2.5443645,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,12.356124,2.5388813,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,4.758044,2.661244,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,5.126069,2.5703282,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,7.9552283,2.6527085,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,11.245697,3.0281584,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,12.285506,2.8389444,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,26.753296,2.6330194,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,16.760351,2.5954056,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,18.566418,2.9532611,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,19.643145,3.08472,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,52.753403,2.320193,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,16.944227,1.5456537,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,57.411552,1.8718776,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,57.411552,1.9146299,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,12.26112,2.3873682,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,12.940789,2.0378096,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,39.47726,1.6094344,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,31.271366,2.0376654,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,27.802464,1.9942329,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,32.898514,1.8817385,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,55.49157,1.5471555,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,27.809683,1.3935195,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,19.72037,1.7611029,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,24.520782,1.9754369,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,34.767353,2.3595142,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,21.14806,2.2483482,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,19.07319,1.8825524,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,15.873941,2.1939976,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,14.135001,2.7001188,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,43.24721,2.7248874,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,43.24721,2.733353,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,15.216779,2.7276094,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,8.982529,2.38528,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,14.755311,2.2697062,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,21.653826,2.390563,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,19.517912,2.216496,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,19.517912,2.122831,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,7.7101374,1.4446074,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,36.382378,1.7894346,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,57.411552,1.7353455,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,27.803116,1.7888435,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,34.485554,1.7888435,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,34.187405,2.1328654,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,18.441679,1.9030592,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,28.070784,2.0283659,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,19.243927,2.1101892,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,19.243927,1.857754,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,24.520782,2.0085442,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,18.989384,1.8934405,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,44.93278,1.498321,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,30.951067,1.5446448,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,27.806828,2.0335913,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,20.577713,2.6544654,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,43.24721,2.5995822,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,14.136892,1.9522506,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,20.71395,1.9522506,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,12.172772,2.1733897,"{""type"":""MultiPoint"",""coordinates"":[]}"
561,10.964627,2.1748276,"{""type"":""MultiPoint"",""coordinates"":[]}"
562,18.036337,2.1685433,"{""type"":""MultiPoint"",""coordinates"":[]}"
563,12.298713,1.9436725,"{""type"":""MultiPoint"",""coordinates"":[]}"
564,21.953133,1.9513843,"{""type"":""MultiPoint"",""coordinates"":[]}"
565,22.240534,1.2735473,"{""type"":""MultiPoint"",""coordinates"":[]}"
566,44.1351,1.9829495,"{""type"":""MultiPoint"",""coordinates"":[]}"
567,57.411552,1.933064,"{""type"":""MultiPoint"",""coordinates"":[]}"
568,38.084267,1.8102046,"{""type"":""MultiPoint"",""coordinates"":[]}"
569,40.046806,2.1001196,"{""type"":""MultiPoint"",""coordinates"":[]}"
570,27.784788,1.6026415,"{""type"":""MultiPoint"",""coordinates"":[]}"
571,22.678923,1.6132857,"{""type"":""MultiPoint"",""coordinates"":[]}"
572,60.14299,2.1881416,"{""type"":""MultiPoint"",""coordinates"":[]}"
573,19.243927,1.2726125,"{""type"":""MultiPoint"",""coordinates"":[]}"
574,19.243927,1.3143466,"{""type"":""MultiPoint"",""coordinates"":[]}"
575,44.93278,2.1704516,"{""type"":""MultiPoint"",""coordinates"":[]}"
576,19.875801,1.6698169,"{""type"":""MultiPoint"",""coordinates"":[]}"
577,35.72077,1.4963361,"{""type"":""MultiPoint"",""coordinates"":[]}"
578,33.10891,1.8942806,"{""type"":""MultiPoint"",""coordinates"":[]}"
579,43.24721,2.2864373,"{""type"":""MultiPoint"",""coordinates"":[]}"
580,38.192413,2.4950638,"{""type"":""MultiPoint"",""coordinates"":[]}"
581,25.488976,2.0299559,"{""type"":""MultiPoint"",""coordinates"":[]}"
582,18.991661,1.9849266,"{""type"":""MultiPoint"",""coordinates"":[]}"
583,19.225327,2.1335287,"{""type"":""MultiPoint"",""coordinates"":[]}"
584,36.87442,2.2139218,"{""type"":""MultiPoint"",""coordinates"":[]}"
585,45.588295,1.6963055,"{""type"":""MultiPoint"",""coordinates"":[]}"
586,45.317207,1.3028696,"{""type"":""MultiPoint"",""coordinates"":[]}"
587,58.05741,1.6204228,"{""type"":""MultiPoint"",""coordinates"":[]}"
588,26.799152,1.2752428,"{""type"":""MultiPoint"",""coordinates"":[]}"
589,44.59851,2.2976298,"{""type"":""MultiPoint"",""coordinates"":[]}"
590,21.690948,2.339253,"{""type"":""MultiPoint"",""coordinates"":[]}"
591,34.73923,1.6746073,"{""type"":""MultiPoint"",""coordinates"":[]}"
592,51.732075,2.0301187,"{""type"":""MultiPoint"",""coordinates"":[]}"
593,79.0105,1.6408681,"{""type"":""MultiPoint"",""coordinates"":[]}"
594,69.8426,0.94565874,"{""type"":""MultiPoint"",""coordinates"":[]}"
595,14.401965,1.0417306,"{""type"":""MultiPoint"",""coordinates"":[]}"
596,69.27026,1.6478027,"{""type"":""MultiPoint"",""coordinates"":[]}"
597,19.243927,0.72530967,"{""type"":""MultiPoint"",""coordinates"":[]}"
598,35.72077,2.129008,"{""type"":""MultiPoint"",""coordinates"":[]}"
599,14.012152,1.8097613,"{""type"":""MultiPoint"",""coordinates"":[]}"
600,28.758936,2.0409417,"{""type"":""MultiPoint"",""coordinates"":[]}"
601,24.080542,2.1305776,"{""type"":""MultiPoint"",""coordinates"":[]}"
602,33.491486,2.0573862,"{""type"":""MultiPoint"",""coordinates"":[]}"
603,47.565487,2.0643024,"{""type"":""MultiPoint"",""coordinates"":[]}"
604,38.7424,1.841546,"{""type"":""MultiPoint"",""coordinates"":[]}"
605,52.46541,1.6599076,"{""type"":""MultiPoint"",""coordinates"":[]}"
606,85.46508,1.1277839,"{""type"":""MultiPoint"",""coordinates"":[]}"
607,43.893192,1.035938,"{""type"":""MultiPoint"",""coordinates"":[]}"
608,58.05741,1.9592072,"{""type"":""MultiPoint"",""coordinates"":[]}"
609,58.05741,2.2515962,"{""type"":""MultiPoint"",""coordinates"":[]}"
610,22.856184,1.689041,"{""type"":""MultiPoint"",""coordinates"":[]}"
611,37.8704,2.1245077,"{""type"":""MultiPoint"",""coordinates"":[]}"
612,92.24791,1.8032384,"{""type"":""MultiPoint"",""coordinates"":[]}"
613,92.24791,1.6210781,"{""type"":""MultiPoint"",""coordinates"":[]}"
614,38.674835,1.7579643,"{""type"":""MultiPoint"",""coordinates"":[]}"
615,19.832253,1.8671873,"{""type"":""MultiPoint"",""coordinates"":[]}"
616,73.21665,1.6904128,"{""type"":""MultiPoint"",""coordinates"":[]}"
617,63.361195,0.93166333,"{""type"":""MultiPoint"",""coordinates"":[]}"
618,85.54922,0.7422151,"{""type"":""MultiPoint"",""coordinates"":[]}"
619,85.54922,0.73884124,"{""type"":""MultiPoint"",""coordinates"":[]}"
620,28.758936,2.407264,"{""type"":""MultiPoint"",""coordinates"":[]}"
621,24.080542,2.0717387,"{""type"":""MultiPoint"",""coordinates"":[]}"
622,33.491486,1.6702302,"{""type"":""MultiPoint"",""coordinates"":[]}"
623,47.565487,1.8089709,"{""type"":""MultiPoint"",""coordinates"":[]}"
624,38.7424,1.6684964,"{""type"":""MultiPoint"",""coordinates"":[]}"
625,52.46541,1.5726866,"{""type"":""MultiPoint"",""coordinates"":[]}"
626,85.46508,1.564415,"{""type"":""MultiPoint"",""coordinates"":[]}"
627,43.893192,2.0642717,"{""type"":""MultiPoint"",""coordinates"":[]}"
628,43.893192,2.5427263,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,44.907764,1.1694888,"{""type"":""MultiPoint"",""coordinates"":[]}"
630,18.728302,1.8291091,"{""type"":""MultiPoint"",""coordinates"":[]}"
631,92.24791,2.123029,"{""type"":""MultiPoint"",""coordinates"":[]}"
632,38.947918,1.9840226,"{""type"":""MultiPoint"",""coordinates"":[]}"
633,48.055,1.9840226,"{""type"":""MultiPoint"",""coordinates"":[]}"
634,16.96406,1.8454108,"{""type"":""MultiPoint"",""coordinates"":[]}"
635,58.459564,1.9110941,"{""type"":""MultiPoint"",""coordinates"":[]}"
636,88.86759,1.6960119,"{""type"":""MultiPoint"",""coordinates"":[]}"
637,67.03024,0.87310594,"{""type"":""MultiPoint"",""coordinates"":[]}"
638,67.03024,0.70888734,"{""type"":""MultiPoint"",""coordinates"":[]}"
639,70.68679,0.39345998,"{""type"":""MultiPoint"",""coordinates"":[]}"
